head,rel,tail,score,in,head_ent,rel_ent,tail_ent,uid,head_id,tail_id
22609,3,41349,27.58981704711914,False,Duroquinone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01927,kg4rd:18876
24086,3,41349,27.585277557373047,False,"N-(4-AMINO-5-CYANO-6-ETHOXYPYRIDIN-2-YL)-2-(4-BROMO-2,5-DIMETHOXYPHENYL)ACETAMIDE:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB07272,kg4rd:18876
19915,3,41349,27.58327865600586,False,ABT-737:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB17023,kg4rd:18876
17822,3,41349,27.582666397094727,False,Vidarabine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00194,kg4rd:18876
17314,3,41349,27.581716537475586,False,Delafloxacin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11943,kg4rd:18876
21888,3,41349,27.5789794921875,False,Cerulenin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01034,kg4rd:18876
17301,3,41349,27.573097229003906,False,Vonoprazan:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11739,kg4rd:18876
22441,3,41349,27.564319610595703,False,Chrysoeriol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB17283,kg4rd:18876
19928,3,41349,27.56241226196289,False,MLN-977:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB05431,kg4rd:18876
24655,3,41349,27.560897827148438,False,Piperacillin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00319,kg4rd:18876
19425,3,41349,27.557415008544922,False,Probucol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01599,kg4rd:18876
17568,3,41349,27.555984497070312,False,Tafluprost:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB08819,kg4rd:18876
16991,3,41349,27.55376434326172,False,Hydroxyzine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00557,kg4rd:18876
19532,3,41349,27.548316955566406,False,LGD2941:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB05234,kg4rd:18876
22432,3,41349,27.54703140258789,False,Tanzisertib:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11798,kg4rd:18876
18855,3,41349,27.543319702148438,False,"(2S)-2-methyl-2,3-dihydrothieno[2,3-f][1,4]oxazepin-5-amine:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB07003,kg4rd:18876
20962,3,41349,27.53948211669922,False,KB002:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB05194,kg4rd:18876
18089,3,41349,27.53278350830078,False,Tesmilifene:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB04905,kg4rd:18876
18866,3,41349,27.53245735168457,False,"1-[4-(AMINOMETHYL)BENZOYL]-5'-FLUORO-1'H-SPIRO[PIPERIDINE-4,2'-QUINAZOLIN]-4'-AMINE:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB08750,kg4rd:18876
17066,3,41349,27.531097412109375,False,Didanosine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00900,kg4rd:18876
17104,3,41349,27.526891708374023,False,Tocainide:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01056,kg4rd:18876
19933,3,41349,27.523948669433594,False,Tipelukast:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12435,kg4rd:18876
19590,3,41349,27.515636444091797,False,Dodecyl-Alpha-D-Maltoside:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB03279,kg4rd:18876
21184,3,41349,27.51425552368164,False,1-(adamantan-1-yl)-2-(1H-imidazol-1-yl)ethanone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB07342,kg4rd:18876
17610,3,41349,27.51180076599121,False,Androstanedione:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01561,kg4rd:18876
19549,3,41349,27.510473251342773,False,"2-chloro-4-{[(1R,3Z,7S,7aS)-7-hydroxy-1-(trifluoromethyl)tetrahydro-1H-pyrrolo[1,2-c][1,3]oxazol-3-ylidene]amino}-3-methylbenzonitrile:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB08088,kg4rd:18876
19909,3,41349,27.491777420043945,False,Apoptone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06307,kg4rd:18876
19841,3,41349,27.48990249633789,False,Emicizumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13923,kg4rd:18876
19560,3,41349,27.4896183013916,False,Ligandrol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13934,kg4rd:18876
21933,3,41349,27.485435485839844,False,"2,3-DIMETHOXY-12H-[1,3]DIOXOLO[5,6]INDENO[1,2-C]ISOQUINOLIN-6-IUM:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB07354,kg4rd:18876
24519,3,41349,27.482913970947266,False,Spesolimab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15626,kg4rd:18876
19591,3,41349,27.46369171142578,False,BMS184394:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB03466,kg4rd:18876
72365,3,41349,27.460451126098633,False,Perzinfotel:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12365,kg4rd:18876
25501,3,41349,27.458297729492188,False,Vaborbactam:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12107,kg4rd:18876
20696,3,41349,27.456058502197266,False,Dinoprost tromethamine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01160,kg4rd:18876
22584,3,41349,27.446868896484375,False,4-(BENZHYDRYLOXY)-1-[3-(1H-TETRAAZOL-5-YL)PROPYL]PIPERIDINE:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB07917,kg4rd:18876
23407,3,41349,27.44470977783203,False,Lebrikizumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11914,kg4rd:18876
25965,3,41349,27.442794799804688,False,"(1,2,6,7-3H)Testosterone:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB14093,kg4rd:18876
17484,3,41349,27.439653396606445,False,Glycine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00145,kg4rd:18876
19561,3,41349,27.438697814941406,False,RAD-140:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13939,kg4rd:18876
17207,3,41349,27.43820571899414,False,Sulfadimethoxine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06150,kg4rd:18876
20711,3,41349,27.43673324584961,False,Amitifadine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB05964,kg4rd:18876
18808,3,41349,27.430877685546875,False,Ambroxol acefyllinate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13141,kg4rd:18876
18853,3,41349,27.43012809753418,False,"N-[2-(1,3-BENZODIOXOL-5-YL)ETHYL]-1-[2-(1H-IMIDAZOL-1-YL)-6-METHYLPYRIMIDIN-4-YL]-D-PROLINAMIDE:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB06916,kg4rd:18876
22744,3,41349,27.42761993408203,False,IMIDAZOPYRIDAZIN 1:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB04715,kg4rd:18876
23694,3,41349,27.413537979125977,False,Begacestat:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12263,kg4rd:18876
24979,3,41349,27.40900421142578,False,Amenamevir:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11701,kg4rd:18876
17040,3,41349,27.402267456054688,False,Estradiol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00783,kg4rd:18876
26055,3,41349,27.401992797851562,False,Gremubamab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15014,kg4rd:18876
18291,3,41349,27.40131187438965,False,Insulin tregopil:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11568,kg4rd:18876
24457,3,41349,27.400928497314453,False,Setmelanotide:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11700,kg4rd:18876
21442,3,41349,27.396270751953125,False,Voglibose:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB04878,kg4rd:18876
72452,3,41349,27.39572525024414,False,Navoximod:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15439,kg4rd:18876
18736,3,41349,27.39490509033203,False,N-Methyl-N-(Methylbenzyl)Formamide:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB04379,kg4rd:18876
22196,3,41349,27.39297866821289,False,Simoctocog alfa:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09108,kg4rd:18876
18485,3,41349,27.392433166503906,False,Difluprednate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06781,kg4rd:18876
21493,3,41349,27.387447357177734,False,"N-(2-chlorophenyl)-5-phenylimidazo[1,5-a]pyrazin-8-amine:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB08055,kg4rd:18876
22433,3,41349,27.383514404296875,False,CC-401:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12432,kg4rd:18876
19031,3,41349,27.383338928222656,False,Avutometinib:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15254,kg4rd:18876
21220,3,41349,27.38024139404297,False,Berubicin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB17149,kg4rd:18876
19249,3,41349,27.37737274169922,False,Technetium Tc-99m nofetumomab merpentan:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09336,kg4rd:18876
19022,3,41349,27.373781204223633,False,BMS-754807:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15399,kg4rd:18876
25608,3,41349,27.37137222290039,False,Cafedrine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12926,kg4rd:18876
22959,3,41349,27.36227798461914,False,RB106:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB02669,kg4rd:18876
19779,3,41349,27.355606079101562,False,difluoro(5-{2-[(5-octyl-1H-pyrrol-2-yl-kappaN)methylidene]-2H-pyrrol-5-yl-kappaN}pentanoato)boron:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB07509,kg4rd:18876
22583,3,41349,27.33904457092285,False,"4-{[4-(4-fluoro-3-methylphenyl)-1,3-thiazol-2-yl]amino}-2-hydroxybenzoic acid:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB07616,kg4rd:18876
18613,3,41349,27.332550048828125,False,Dihydroergocryptine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13385,kg4rd:18876
24641,3,41349,27.315425872802734,False,Loracarbef:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00447,kg4rd:18876
20771,3,41349,27.308124542236328,False,PD-168393:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB07662,kg4rd:18876
17116,3,41349,27.306076049804688,False,Benzocaine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01086,kg4rd:18876
21209,3,41349,27.302913665771484,False,Becatecarin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06362,kg4rd:18876
25146,3,41349,27.29910659790039,False,XTL-001:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB05405,kg4rd:18876
17115,3,41349,27.298988342285156,False,Orlistat:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01083,kg4rd:18876
21132,3,41349,27.298429489135742,False,Lenabasum:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12193,kg4rd:18876
19567,3,41349,27.2968807220459,False,Enzalutamide d3:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB19123,kg4rd:18876
17417,3,41349,27.285888671875,False,Ro 12-7310:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB08455,kg4rd:18876
17538,3,41349,27.279006958007812,False,Pyridoxine phosphate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB02209,kg4rd:18876
19295,3,41349,27.27865219116211,False,Fenofibric acid:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13873,kg4rd:18876
20172,3,41349,27.273141860961914,False,Secretin human:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09532,kg4rd:18876
22962,3,41349,27.270687103271484,False,3-Methoxybenzamide:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB03073,kg4rd:18876
20275,3,41349,27.26868438720703,False,Ursolic acid:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15588,kg4rd:18876
23129,3,41349,27.268203735351562,False,"7,8-dihydroxy-4-phenyl-2H-chromen-2-one:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB08049,kg4rd:18876
22611,3,41349,27.262514114379883,False,ES-936:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB02400,kg4rd:18876
17283,3,41349,27.255985260009766,False,Hydroquinone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09526,kg4rd:18876
25490,3,41349,27.242568969726562,False,Vedroprevir:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12037,kg4rd:18876
20256,3,41349,27.23736572265625,False,Gallium maltolate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB05420,kg4rd:18876
21416,3,41349,27.234981536865234,False,S-NONYL-CYSTEINE:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB07849,kg4rd:18876
17629,3,41349,27.233837127685547,False,Polaprezinc:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09221,kg4rd:18876
21332,3,41349,27.22907829284668,False,Minodronic acid:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06548,kg4rd:18876
22553,3,41349,27.227825164794922,False,Xevinapant:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB16305,kg4rd:18876
19232,3,41349,27.227642059326172,False,Serine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00133,kg4rd:18876
24502,3,41349,27.22609519958496,False,OT-551:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB05650,kg4rd:18876
18710,3,41349,27.224727630615234,False,Carbutamide:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13406,kg4rd:18876
21618,3,41349,27.222745895385742,False,K-252a:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB02152,kg4rd:18876
25208,3,41349,27.219484329223633,False,Emivirine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB08188,kg4rd:18876
18040,3,41349,27.212020874023438,False,Selegiline:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01037,kg4rd:18876
21152,3,41349,27.19478988647461,False,Siplizumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06371,kg4rd:18876
19428,3,41349,27.191802978515625,False,Hexachlorophene:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00756,kg4rd:18876
17479,3,41349,27.19119644165039,False,NADH:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00157,kg4rd:18876
19548,3,41349,27.190702438354492,False,"4-[(7R,7AS)-7-HYDROXY-1,3-DIOXOTETRAHYDRO-1H-PYRROLO[1,2-C]IMIDAZOL-2(3H)-YL]-1-NAPHTHONITRILE:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB08087,kg4rd:18876
19705,3,41349,27.189373016357422,False,Gisadenafil:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11902,kg4rd:18876
18865,3,41349,27.183040618896484,False,4-(1H-IMIDAZOL-1-YL)PHENOL:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB08214,kg4rd:18876
20827,3,41349,27.179227828979492,False,Adenosine-5-Diphosphoribose:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB02059,kg4rd:18876
25065,3,41349,27.172391891479492,False,Methyl-1-testosterone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01572,kg4rd:18876
18690,3,41349,27.169342041015625,False,Tolazamide:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00839,kg4rd:18876
22901,3,41349,27.169239044189453,False,(2E)-N-hydroxy-3-[1-methyl-4-(phenylacetyl)-1H-pyrrol-2-yl]prop-2-enamide:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB07350,kg4rd:18876
16939,3,41349,27.159881591796875,False,Acetaminophen:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00316,kg4rd:18876
21296,3,41349,27.152156829833984,False,N-(4-PHENYLAMINO-QUINAZOLIN-6-YL)-ACRYLAMIDE:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB08462,kg4rd:18876
23371,3,41349,27.151504516601562,False,Ilginatinib:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12784,kg4rd:18876
25968,3,41349,27.150592803955078,False,Cinnamyl alcohol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14186,kg4rd:18876
18249,3,41349,27.14607048034668,False,9-Deazaguanine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB04356,kg4rd:18876
20831,3,41349,27.136735916137695,False,Dequalinium:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB04209,kg4rd:18876
24784,3,41349,27.1337947845459,False,Nadifloxacin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12447,kg4rd:18876
17680,3,41349,27.127792358398438,False,Fludeoxyglucose (18F):drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09502,kg4rd:18876
22903,3,41349,27.126422882080078,False,"5-(4-METHYL-BENZOYLAMINO)-BIPHENYL-3,4'-DICARBOXYLIC ACID 3-DIMETHYLAMIDE-4'-HYDROXYAMIDE:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB07586,kg4rd:18876
16828,3,41349,27.12095069885254,False,Betamethasone phosphate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14669,kg4rd:18876
18264,3,41349,27.11972999572754,False,Propentofylline:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06479,kg4rd:18876
20078,3,41349,27.116050720214844,False,N(6)-(pyridoxal phosphate)-L-lysine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB04083,kg4rd:18876
20717,3,41349,27.11050033569336,False,Dasotraline:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12305,kg4rd:18876
22193,3,41349,27.107269287109375,False,GZ-389988:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB16056,kg4rd:18876
21440,3,41349,27.102622985839844,False,Acarbose:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00284,kg4rd:18876
19489,3,41349,27.086647033691406,False,Propyl Gallate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12450,kg4rd:18876
21621,3,41349,27.08147430419922,False,"2-[(2-chloro-4-iodophenyl)amino]-N-{[(2R)-2,3-dihydroxypropyl]oxy}-3,4-difluorobenzamide:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB07046,kg4rd:18876
20723,3,41349,27.080848693847656,False,Piclamilast:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01791,kg4rd:18876
18777,3,41349,27.077699661254883,False,Clenbuterol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01407,kg4rd:18876
25569,3,41349,27.06969451904297,False,Lumretuzumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12683,kg4rd:18876
24085,3,41349,27.067007064819336,False,"6-CHLORO-9-HYDROXY-1,3-DIMETHYL-1,9-DIHYDRO-4H-PYRAZOLO[3,4-B]QUINOLIN-4-ONE:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB07218,kg4rd:18876
25486,3,41349,27.064559936523438,False,Crenezumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11959,kg4rd:18876
25483,3,41349,27.056045532226562,False,Flomoxef:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11935,kg4rd:18876
23894,3,41349,27.055578231811523,False,Reparixin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12614,kg4rd:18876
19934,3,41349,27.051328659057617,False,Atreleuton:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12758,kg4rd:18876
21081,3,41349,27.049713134765625,False,Procaterol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01366,kg4rd:18876
21066,3,41349,27.041240692138672,False,O2-Sulfo-Glucuronic Acid:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB02264,kg4rd:18876
21408,3,41349,27.036924362182617,False,Glutathione sulfonic acid:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB03003,kg4rd:18876
17922,3,41349,27.035306930541992,False,Seproxetine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06731,kg4rd:18876
17653,3,41349,27.034374237060547,False,Edetate calcium disodium anhydrous:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14598,kg4rd:18876
18541,3,41349,27.032405853271484,False,Dihydroergocornine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11273,kg4rd:18876
21253,3,41349,27.028898239135742,False,DEBIO-1347:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12903,kg4rd:18876
18551,3,41349,27.027130126953125,False,Lesinurad:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11560,kg4rd:18876
22902,3,41349,27.026845932006836,False,"9,9,9-TRIFLUORO-8-OXO-N-PHENYLNONANAMIDE:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB07553,kg4rd:18876
17406,3,41349,27.02140998840332,False,Drostanolone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00858,kg4rd:18876
17907,3,41349,27.017745971679688,False,Rivaroxaban:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06228,kg4rd:18876
72451,3,41349,27.007556915283203,False,Giripladib:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15426,kg4rd:18876
19566,3,41349,26.997825622558594,False,MK-0773:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB16244,kg4rd:18876
25249,3,41349,26.984413146972656,False,Iopromide:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09156,kg4rd:18876
25276,3,41349,26.973480224609375,False,Iodide I-131:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09293,kg4rd:18876
18217,3,41349,26.972095489501953,False,Pentoxifylline:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00806,kg4rd:18876
19996,3,41349,26.965038299560547,False,"1,2,4-Triazole-Carboxamidine:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB02048,kg4rd:18876
19563,3,41349,26.96441078186035,False,PF-06260414:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15221,kg4rd:18876
21181,3,41349,26.956485748291016,False,2-Phenylheme:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB03906,kg4rd:18876
21944,3,41349,26.952335357666016,False,Diflomotecan:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB16138,kg4rd:18876
21039,3,41349,26.94180679321289,False,Arachidonyltrifluoromethane:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB17022,kg4rd:18876
23162,3,41349,26.93952751159668,False,1-(PHENYLMETHYL)CYCLOPENTYL[(1S)-1-FORMYLPENTYL]CARBAMATE:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB07593,kg4rd:18876
24453,3,41349,26.93594741821289,False,PF-06821497:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14799,kg4rd:18876
22194,3,41349,26.9288272857666,False,T-5224:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB05998,kg4rd:18876
17771,3,41349,26.924724578857422,False,Butyrylthiocholine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB04250,kg4rd:18876
18831,3,41349,26.924545288085938,False,4R-Fluoro-N6-ethanimidoyl-L-lysine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01835,kg4rd:18876
23133,3,41349,26.924415588378906,False,MPI-674:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB05749,kg4rd:18876
24070,3,41349,26.923526763916016,False,"(2R,3R,4S,5R)-2-[6-amino-8-[(3,4-dichlorophenyl)methylamino]purin-9-yl]-5-(hydroxymethyl)oxolane-3,4-diol:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB07045,kg4rd:18876
25588,3,41349,26.91744613647461,False,Laninamivir:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12791,kg4rd:18876
18712,3,41349,26.91353988647461,False,Acetyl sulfisoxazole:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14033,kg4rd:18876
17766,3,41349,26.91339683532715,False,Bambuterol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01408,kg4rd:18876
16804,3,41349,26.91299819946289,False,Flumethasone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00663,kg4rd:18876
17654,3,41349,26.91118621826172,False,Edetate disodium anhydrous:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14600,kg4rd:18876
17513,3,41349,26.893207550048828,False,Moroctocog alfa:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13999,kg4rd:18876
24556,3,41349,26.888879776000977,False,Crisdesalazine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB18405,kg4rd:18876
18816,3,41349,26.886558532714844,False,Hyaluronic acid:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB08818,kg4rd:18876
18820,3,41349,26.88327407836914,False,Lixivaptan:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06666,kg4rd:18876
19626,3,41349,26.882444381713867,False,Afimetoran:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB16580,kg4rd:18876
26071,3,41349,26.879776000976562,False,Suvratoxumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15172,kg4rd:18876
25675,3,41349,26.877443313598633,False,Begelomab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13241,kg4rd:18876
21252,3,41349,26.870628356933594,False,AEE-788:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12558,kg4rd:18876
22410,3,41349,26.86825180053711,False,N-[(1S)-1-(aminocarbonyl)-4-(ethanimidoylamino)butyl]benzamide:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB07449,kg4rd:18876
26174,3,41349,26.862293243408203,False,Pemivibart:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB18720,kg4rd:18876
19589,3,41349,26.862085342407227,False,CD564:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB02741,kg4rd:18876
23924,3,41349,26.861804962158203,False,5beta-dihydrotestosterone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB07447,kg4rd:18876
26069,3,41349,26.856887817382812,False,Asunercept:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15160,kg4rd:18876
17293,3,41349,26.85433006286621,False,Thimerosal:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11590,kg4rd:18876
24707,3,41349,26.853939056396484,False,Rimantadine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00478,kg4rd:18876
17148,3,41349,26.852689743041992,False,Aripiprazole:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01238,kg4rd:18876
20713,3,41349,26.849227905273438,False,Dexmethylphenidate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06701,kg4rd:18876
26057,3,41349,26.847702026367188,False,Ipafricept:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15045,kg4rd:18876
19991,3,41349,26.841089248657227,False,Apricoxib:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12378,kg4rd:18876
18891,3,41349,26.83623504638672,False,Enprofylline:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00824,kg4rd:18876
19555,3,41349,26.834081649780273,False,Phenothiazine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11447,kg4rd:18876
18990,3,41349,26.831710815429688,False,Denibulin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB05932,kg4rd:18876
22397,3,41349,26.830060958862305,False,NOX-700:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB05464,kg4rd:18876
25944,3,41349,26.826095581054688,False,Deoxyepinephrine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13917,kg4rd:18876
